"UNITID","OPEID","INSTNM","SCH_DEG","STABBR","CONTROL","TUITFTE","INEXPFTE","PRGMOFR","UGDS","COSTT4_A","GRAD_DEBT_MDN","LO_INC_DEBT_MDN","MD_INC_DEBT_MDN","HI_INC_DEBT_MDN","PELL_DEBT_MDN","MALE_DEBT_MDN","FEMALE_DEBT_MDN","FIRSTGEN_DEBT_MDN","NPT41_PRIV","NPT42_PRIV","NPT43_PRIV","NPT4_048_PRIV","CNTOVER150_1YR","CNTOVER150_3YR","UGDS_WOMEN","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_NHPI","UGDS_2MOR","IRPS_MEN","IRPS_WOMEN","IRPS_WHITE","IRPS_BLACK","IRPS_HISP","IRPS_ASIAN","IRPS_NHPI","IRPS_2MOR","PCTPELL_DCS","FTFTPCTPELL","C100_4","C150_4_WHITE","C150_4_BLACK","C150_4_HISP","C150_4_ASIAN","C150_4_NHPI","C150_4_2MOR","C150_4_PELL","COMP_ORIG_YR4_RT","COMP_ORIG_YR6_RT","COMP_ORIG_YR8_RT","LO_INC_COMP_ORIG_YR4_RT","LO_INC_COMP_ORIG_YR6_RT","LO_INC_COMP_ORIG_YR8_RT","MD_INC_COMP_ORIG_YR4_RT","MD_INC_COMP_ORIG_YR6_RT","MD_INC_COMP_ORIG_YR8_RT","HI_INC_COMP_ORIG_YR4_RT","HI_INC_COMP_ORIG_YR6_RT","HI_INC_COMP_ORIG_YR8_RT","MALE_COMP_ORIG_YR4_RT","MALE_COMP_ORIG_YR6_RT","MALE_COMP_ORIG_YR8_RT","FEMALE_COMP_ORIG_YR4_RT","FEMALE_COMP_ORIG_YR6_RT","FEMALE_COMP_ORIG_YR8_RT","PELL_COMP_ORIG_YR4_RT","PELL_COMP_ORIG_YR6_RT","PELL_COMP_ORIG_YR8_RT","OMAWDP8_FTFT","OMAWDP8_PELL_FTFT","OMAWDP8_FTNFT","OMAWDP8_PELL_FTNFT","OMENRAP8_FTFT","OMENRAP8_PELL_FTFT","OMENRAP8_FTNFT","OMENRAP8_PELL_FTNFT","RET_FT4","COMP_4YR_TRANS_YR4_RT","COMP_4YR_TRANS_YR6_RT","COMP_4YR_TRANS_YR8_RT","LO_INC_COMP_4YR_TRANS_YR4_RT","LO_INC_COMP_4YR_TRANS_YR6_RT","LO_INC_COMP_4YR_TRANS_YR8_RT","MD_INC_COMP_4YR_TRANS_YR4_RT","MD_INC_COMP_4YR_TRANS_YR6_RT","MD_INC_COMP_4YR_TRANS_YR8_RT","HI_INC_COMP_4YR_TRANS_YR4_RT","HI_INC_COMP_4YR_TRANS_YR6_RT","HI_INC_COMP_4YR_TRANS_YR8_RT","MALE_COMP_4YR_TRANS_YR4_RT","MALE_COMP_4YR_TRANS_YR6_RT","MALE_COMP_4YR_TRANS_YR8_RT","FEMALE_COMP_4YR_TRANS_YR4_RT","FEMALE_COMP_4YR_TRANS_YR6_RT","FEMALE_COMP_4YR_TRANS_YR8_RT","PELL_COMP_4YR_TRANS_YR4_RT","PELL_COMP_4YR_TRANS_YR6_RT","PELL_COMP_4YR_TRANS_YR8_RT","FIRSTGEN_COMP_4YR_TRANS_YR4_RT","FIRSTGEN_COMP_4YR_TRANS_YR6_RT","FIRSTGEN_COMP_4YR_TRANS_YR8_RT","year","year_num","Comparator_Type"
210401,322700,"Willamette University",3,"OR",2,23032,14940,,1772,60503,24491.0,15875.0,21500.0,19500.0,21500.0,19500.0,19500.0,22887.0,21161,20946,23759,21077,,288,0.5779,0.0231,0.127,0.0897,0.0028,0.092,0.53,0.47,0.75,0.025,0.09,0.075,0.005,0.005,,0.2622,0.6564,0.7289,0.6,0.7674,0.7222,0.6,0.7442,0.7222,0.658227848101,0.68345323741,0.767901234568,0.576470588235,0.606060606061,0.722891566265,0.658333333333,0.738095238095,0.776223776224,0.694736842105,0.675555555556,0.782122905028,0.598870056497,0.611464968153,0.761363636364,0.706422018349,0.726923076923,0.772925764192,0.640883977901,0.682634730539,0.784615384615,0.8029,0.8281,0.7647,0.7333,0.1676,0.1406,0.1765,0.1333,0.8584,0.078481012658,0.1103117506,0.108641975309,,,,,,,0.078947368421,0.133333333333,0.100558659218,0.101694915254,0.127388535032,0.102272727273,0.059633027523,0.1,0.113537117904,0.060773480663,0.077844311377,0.082051282051,0.079812206573,0.091787439614,0.108695652174,"2017-18",2017,"Willamette"
211291,323800,"Bucknell University",3,"PA",2,33643,22776,,3588,67600,26798.0,18289.0,23652.0,24500.0,22598.0,21500.0,24500.0,23250.0,25658,22651,25139,24656,,537,0.5056,0.0354,0.0694,0.0507,0.0,0.041,0.5825,0.4175,0.7743,0.0485,0.0534,0.0461,0.0,0.0146,,0.0832,0.8624,0.9126,0.9167,0.8679,0.8571,,0.8485,0.8837,0.913486005089,0.866666666667,0.881818181818,,0.8,0.78,,0.872549019608,0.891891891892,0.921810699588,0.879120879121,0.89605734767,0.909090909091,0.851162790698,0.8669527897,0.917475728155,0.881818181818,0.898550724638,0.91724137931,0.850746268657,0.825396825397,0.901,0.9,0.8966,1.0,0.0794,0.1,0.0345,0.0,0.9411,0.030534351145,0.04367816092,0.052272727273,,,,,,,,,,,,,,,,,,,,,,"2017-18",2017,"Affordability"
218973,345700,"Wofford College",3,"SC",2,16309,11552,,1675,55098,26000.0,21914.0,22000.0,23250.0,23000.0,20396.0,24250.0,22500.0,12737,21127,20635,15903,,202,0.5409,0.0776,0.0412,0.0233,0.0018,0.0388,0.5822,0.4178,0.774,0.0411,0.0205,0.0205,0.0,0.0137,,0.1432,0.773,0.8,0.8438,0.7857,0.9091,,0.8,0.7835,0.827731092437,0.758754863813,0.756637168142,,0.714285714286,0.659574468085,,0.765432098765,0.671232876712,0.839285714286,0.778761061947,0.858490566038,0.827868852459,0.732283464567,0.725663716814,0.827586206897,0.784615384615,0.787610619469,0.836206896552,0.772727272727,0.724137931034,0.8205,0.8056,0.75,0.4,0.0256,0.0139,0.15,0.6,0.8909,0.050420168067,0.120622568093,0.106194690265,,,,,,0.150684931507,,,,,0.102362204724,0.088495575221,,0.138461538462,0.12389380531,,0.083333333333,0.094827586207,,0.108910891089,0.125,"2017-18",2017,"National_Peer"
221519,353400,"The University of the South",3,"TN",2,25082,19346,,1683,57450,19941.0,14000.0,15750.0,15259.0,16475.0,14000.0,15750.0,14820.0,13670,16738,20343,14820,,191,0.5264,0.0463,0.0582,0.0131,0.0,0.0315,0.5655,0.4345,0.7679,0.0357,0.0417,0.0536,0.0,0.0238,,0.1693,0.7245,0.7768,0.75,0.6818,1.0,1.0,0.6875,0.7,0.702586206897,0.716894977169,0.701086956522,0.703703703704,0.588235294118,0.571428571429,0.723684210526,0.675324675325,0.75,0.686274509804,0.824175824176,0.732558139535,0.6875,0.724489795918,0.619047619048,0.721153846154,0.710743801653,0.810126582278,0.739837398374,0.672566371681,0.674157303371,0.7805,0.7419,0.64,0.2,0.1995,0.2419,0.36,0.8,0.8774,0.068965517241,0.123287671233,0.16847826087,,,,,,,,,,,,,,,,,0.115044247788,0.168539325843,,0.158878504673,0.275362318841,"2017-18",2017,"National_Peer"
233374,374400,"University of Richmond",3,"VA",2,27108,20631,,3165,62974,19991.0,14252.0,18377.0,19988.0,17495.0,19015.0,18764.0,16944.0,11126,9843,14921,10536,,571,0.5352,0.0761,0.0891,0.0828,0.0,0.0423,0.5523,0.4477,0.8224,0.056,0.0414,0.0389,0.0,0.0073,,0.146,0.8333,0.8875,0.8113,0.8542,0.9459,1.0,0.8889,0.8957,0.819221967963,0.822448979592,0.791332263242,0.698924731183,0.7890625,0.727941176471,0.816326530612,0.755102040816,0.783653846154,0.878172588832,0.888372093023,0.827956989247,0.824390243902,0.837104072398,0.772151898734,0.814655172414,0.810408921933,0.80310880829,0.791262135922,0.765217391304,0.791095890411,0.8792,0.8912,0.7963,0.7632,0.0947,0.0612,0.1049,0.1842,0.9301,0.045766590389,0.059183673469,0.08025682183,,,0.102941176471,,,0.052884615385,,0.06511627907,0.089605734767,,,0.088607594937,,,0.075129533679,,0.04347826087,0.047945205479,,0.049107142857,0.096096096096,"2017-18",2017,"Affordability"
235316,377800,"Gonzaga University",3,"WA",2,20947,10729,,5119,55181,24700.0,22538.0,24208.0,19564.0,25000.0,20500.0,21694.0,23000.0,23989,25291,29798,24525,,959,0.5202,0.0121,0.1088,0.0498,0.0037,0.0602,0.5465,0.4535,0.8481,0.0045,0.0408,0.0522,0.0,0.0113,,0.1142,0.7823,0.8841,1.0,0.8681,0.9783,1.0,0.8261,0.8465,0.781582054309,0.842285714286,0.734782608696,0.743055555556,0.773480662983,0.694610778443,0.78672985782,0.822660098522,0.713114754098,0.790650406504,0.875763747454,0.758349705305,0.779792746114,0.83152173913,0.748110831234,0.783080260304,0.850098619329,0.724665391969,0.757575757576,0.813698630137,0.711055276382,0.8359,0.8229,0.7941,0.8095,0.0954,0.0885,0.0686,0.0635,0.9409,0.055489964581,0.067428571429,0.101086956522,,0.082872928177,0.119760479042,,0.059113300493,0.073770491803,0.052845528455,0.06517311609,0.108055009823,0.031088082902,0.073369565217,0.068010075567,0.075921908894,0.063116370809,0.126195028681,0.054545454545,0.068493150685,0.08040201005,0.039787798408,0.074168797954,0.102189781022,"2017-18",2017,"Regional_Competitor"
236328,379700,"University of Puget Sound",3,"WA",2,31851,20077,,2413,61652,25000.0,21375.0,20995.0,19224.0,23000.0,19500.0,19500.0,20000.0,29902,31071,33678,30336,,457,0.6013,0.012,0.0845,0.0613,0.0033,0.0858,0.5081,0.4919,0.7154,0.0285,0.0366,0.0488,0.0,0.0163,,0.1573,0.7164,0.7903,0.6667,0.76,0.8438,,0.6833,0.7185,0.744623655914,0.740157480315,0.758620689655,0.692307692308,0.656565656566,0.714285714286,0.705882352941,0.76,0.734693877551,0.769874476987,0.760563380282,0.788888888889,0.678787878788,0.63768115942,0.731343283582,0.797101449275,0.810631229236,0.775700934579,0.700787401575,0.714285714286,0.75,0.786,0.6957,0.7848,0.7241,0.1811,0.2536,0.1266,0.2069,0.8591,0.059139784946,0.084645669291,0.111111111111,,,,,,,,0.105633802817,0.107407407407,0.066666666667,0.130434782609,0.094527363184,0.053140096618,0.053156146179,0.121495327103,,0.052380952381,0.104166666667,,0.114427860697,0.101769911504,"2017-18",2017,"Regional_Peer"
236595,379000,"Seattle University",3,"WA",2,26368,15759,,4547,58356,23000.0,20832.0,19500.0,17143.0,20500.0,17500.0,19000.0,19000.0,26752,29114,32213,27671,,1211,0.6154,0.029,0.1201,0.1623,0.009,0.0831,0.4712,0.5288,0.5865,0.0288,0.0558,0.1288,0.0,0.0692,,0.1697,0.6402,0.7546,0.4762,0.6522,0.7935,0.5,0.8305,0.6534,0.718244803695,0.746416758545,0.763265306122,0.700787401575,0.747967479675,0.744604316547,0.709251101322,0.695652173913,0.729838709677,0.735064935065,0.772621809745,0.79295154185,0.687861271676,0.733766233766,0.76253298153,0.738461538462,0.752921535893,0.763727121464,0.706293706294,0.734491315136,0.773892773893,0.7876,0.7778,0.8164,0.8286,0.1773,0.1556,0.1235,0.1429,0.8436,0.054272517321,0.094818081588,0.10306122449,0.051181102362,0.089430894309,0.107913669065,0.070484581498,0.113043478261,0.100806451613,0.046753246753,0.088167053364,0.101321585903,0.046242774566,0.11038961039,0.094986807388,0.059615384615,0.086811352254,0.108153078203,0.041958041958,0.084367245658,0.088578088578,0.072210065646,0.103671706263,0.11673151751,"2017-18",2017,"Affordability"
237057,380300,"Whitman College",3,"WA",2,32658,21594,,1468,61972,17175.0,14769.0,15500.0,14549.0,15500.0,15500.0,14000.0,15000.0,25630,30251,28418,26874,,206,0.5715,0.015,0.0729,0.0504,0.0048,0.0729,0.555,0.445,0.7487,0.0262,0.0471,0.0681,0.0052,0.0,,0.0741,0.792,0.8795,0.6667,0.9583,0.8966,,0.875,0.7949,0.890476190476,0.826923076923,0.822510822511,,,,,,,0.902255639098,0.842519685039,0.811594202899,,0.820224719101,0.791208791209,,0.831932773109,0.842857142857,,0.806451612903,0.813333333333,0.8859,0.8475,0.84,1.0,0.0,0.0,0.0,0.0,0.9407,,0.091346153846,0.095238095238,,,,,,,,,,,,,,,,,,,,,,"2017-18",2017,"Regional_Peer"
110714,132100,"University of California-Santa Cruz",3,"CA",1,14448,10081,,17792,35982,18408.0,16157.0,15500.0,14000.0,16394.0,15000.0,15060.0,15500.0,,,,,2858,3055,0.484,0.019,0.276,0.2231,0.0016,0.0803,0.5675,0.4325,0.5763,0.0207,0.085,0.1242,0.0022,0.0065,,0.3043,0.4912,0.7684,0.6026,0.7011,0.7961,0.5,0.75,0.7182,0.673563218391,0.701791359326,0.721538461538,0.650983146067,0.686060606061,0.690251572327,0.675627240143,0.703787878788,0.719591457753,0.705319148936,0.730024213075,0.768035516093,0.650834403081,0.686862627475,0.7045609258,0.691987513007,0.71348050728,0.735541830432,0.661927330174,0.695459201093,0.708996986655,0.7954,0.7852,0.8672,0.8543,0.058,0.0491,0.0289,0.0198,0.878,0.031896551724,0.059536354057,0.071692307692,0.029494382022,0.056363636364,0.066037735849,0.023297491039,0.057575757576,0.077994428969,0.045744680851,0.069007263923,0.072142064373,0.024390243902,0.04799040192,0.056501021103,0.037981269511,0.068576796618,0.084222346996,0.02448657188,0.05257767156,0.069737408523,0.025213675214,0.058147882268,0.077613279498,"2018-19",2018,"National_Peer"
120254,124900,"Occidental College",3,"CA",2,29134,20429,,1910,71756,22161.0,20025.0,20000.0,20883.0,21000.0,18725.0,21500.0,21000.0,13577,18900,21551,15879,292,258,0.577,0.0518,0.1435,0.1518,0.0026,0.0838,0.4948,0.5052,0.5938,0.0729,0.1146,0.125,0.0,0.0156,,0.1631,0.8094,0.8513,0.9565,0.8953,0.8448,1.0,0.8947,0.8727,0.81875,0.841924398625,0.821325648415,0.823529411765,0.842857142857,0.807228915663,0.7375,0.840909090909,0.796610169492,0.858064516129,0.842105263158,0.849315068493,0.794117647059,0.837209302326,0.802919708029,0.836956521739,0.845679012346,0.833333333333,0.798701298701,0.845070422535,0.822222222222,0.8168,0.8542,0.8409,1.0,0.1553,0.1319,0.0909,0.0,0.8989,0.04375,0.068728522337,0.083573487032,,,,,,,,0.075187969925,,,,0.102189781022,,,0.071428571429,,,0.066666666667,,,,"2018-19",2018,"Affordability"
156408,196100,"Centre College",3,"KY",2,18606,18235,,1425,53747,27000.0,21293.0,21000.0,25633.0,23251.0,25000.0,23983.0,23065.0,16429,17412,19075,16795,177,171,0.5102,0.0533,0.0653,0.0456,0.0007,0.0302,0.5573,0.4427,0.8779,0.0229,0.0305,0.0534,0.0,0.0076,,0.1895,0.7977,0.8125,0.7778,0.8889,0.5714,,0.8182,0.8519,0.811965811966,0.776041666667,0.796296296296,,,,,,,0.837837837838,0.740384615385,0.807339449541,0.773109243697,0.78,0.752380952381,0.852173913043,0.771739130435,0.837837837838,0.728395061728,0.846153846154,0.776470588235,0.8624,0.7931,0.8824,0.8571,0.1236,0.1552,0.1176,0.1429,0.9027,0.064102564103,0.114583333333,0.106481481481,,,,,,,,0.115384615385,,,,,,,,,,,,,,"2018-19",2018,"National_Peer"
161004,203800,"Bowdoin College",3,"ME",2,31648,31815,,1825,68070,15831.0,8476.0,10963.0,17750.0,9679.0,15000.0,13114.0,11509.0,6123,8329,17078,7141,231,233,0.5052,0.0805,0.1036,0.0751,0.0011,0.0647,0.455,0.545,0.6937,0.0405,0.0586,0.045,0.0,0.0045,,0.1597,0.8841,0.9617,0.8696,0.9697,0.95,0.0,0.96,0.9412,0.936781609195,0.932203389831,0.900473933649,,,,,,,,,,,,,,,,,,,0.9487,0.9205,1.0,,0.0394,0.0682,0.0,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,"2018-19",2018,"Affordability"
173258,234000,"Carleton College",3,"MN",2,32952,31370,,2046,68835,15538.0,10500.0,11325.0,16500.0,10565.0,15000.0,13500.0,11000.0,10935,10204,15015,10610,239,200,0.5049,0.0479,0.0797,0.0821,0.0,0.0694,0.5184,0.4816,0.7347,0.049,0.0776,0.1143,0.0,0.0122,,0.1341,0.8786,0.9237,0.9333,0.9,0.95,,0.9545,0.8644,0.910714285714,0.914691943128,0.885,,,,,,,,,,,,,,,,,,0.848101265823,0.9295,0.9048,0.8182,1.0,0.0509,0.0794,0.1818,0.0,0.9713,,,,,,,,,,,,,,,,,,,,,,,,,"2018-19",2018,"Affordability"
191630,273100,"Hobart William Smith Colleges",3,"NY",2,27795,16180,,2206,69775,27000.0,19500.0,24534.0,25473.0,24270.0,23250.0,25000.0,22750.0,19123,18392,28351,18821,335,389,0.5168,0.0648,0.0526,0.0403,0.0009,0.0,0.5069,0.4931,0.8249,0.023,0.0276,0.0783,0.0,0.0138,,0.1845,0.7133,0.7821,0.9,0.7813,0.6923,1.0,,0.7745,0.722527472527,0.771587743733,0.73566084788,0.722222222222,0.681818181818,0.689655172414,0.671641791045,0.77027027027,0.659340659341,0.736625514403,0.799086757991,0.77380952381,0.684210526316,0.71098265896,0.702380952381,0.756476683938,0.827956989247,0.759656652361,0.714285714286,0.717557251908,0.705882352941,0.7718,0.7905,0.75,0.875,0.1521,0.1429,0.125,0.125,0.8596,0.085164835165,0.100278551532,0.11970074813,,,,,,,0.082304526749,0.086757990868,0.123015873016,0.070175438596,0.109826589595,0.113095238095,0.098445595855,0.091397849462,0.124463519313,,0.12213740458,0.088235294118,0.112,0.099290780142,0.127516778523,"2018-19",2018,"National_Peer"
198385,291800,"Davidson College",3,"NC",2,21158,20597,,1839,66678,19000.0,10750.0,15750.0,19500.0,15500.0,19490.0,15000.0,14833.0,8051,8789,9862,8275,214,178,0.4812,0.0691,0.081,0.0522,0.0016,0.044,0.5429,0.4571,0.7238,0.0571,0.081,0.0476,0.0,0.0095,,0.1657,0.8957,0.9112,0.8,0.8529,0.8333,,0.8824,0.8525,0.925373134328,0.888888888889,0.893048128342,,,,,0.821428571429,,,,0.881720430108,,,,,,,,,0.880952380952,0.9321,0.9254,1.0,1.0,0.0519,0.0597,0.0,0.0,0.9538,,,0.053475935829,,,,,,,,,,,,,,,,,,,,,,"2018-19",2018,"Affordability"
209056,319700,"Lewis & Clark College",3,"OR",2,24584,15562,,2011,63999,23119.0,17990.0,19000.0,17486.0,19500.0,16983.0,19000.0,19050.0,18978,20198,27897,19375,300,352,0.6111,0.0273,0.1238,0.0537,0.005,0.0661,0.4648,0.5352,0.7934,0.0235,0.0798,0.061,0.0,0.0282,,0.2038,0.6793,0.732,0.8571,0.775,0.8182,1.0,0.8333,0.7565,0.711538461538,0.760115606936,0.733128834356,0.641509433962,0.787234042553,0.753086419753,0.75,0.745098039216,0.630434782609,0.734939759036,0.753333333333,0.78431372549,0.681481481481,0.75,0.657894736842,0.729257641921,0.765765765766,0.77358490566,0.706214689266,0.789772727273,0.733766233766,0.7847,0.7475,0.7284,0.7692,0.1811,0.2323,0.2593,0.1923,0.8152,0.107142857143,0.135838150289,0.134969325153,,,,,,0.195652173913,0.120481927711,0.126666666667,,0.096296296296,0.112903225806,0.114035087719,0.113537117904,0.148648648649,0.146226415094,0.090395480226,0.130681818182,0.097402597403,0.10625,0.139534883721,0.131944444444,"2018-19",2018,"Regional_Peer"
209065,319800,"Linfield University",3,"OR",2,20770,14222,,1343,56084,26000.0,25000.0,23250.0,23250.0,24551.0,22500.0,24500.0,23500.0,21930,22284,24840,22074,801,816,0.6031,0.0216,0.178,0.0454,0.0141,0.0797,0.4315,0.5685,0.8493,0.0274,0.0342,0.0479,0.0068,0.0068,,0.2957,0.551,0.6631,0.625,0.6038,0.5926,0.75,0.5349,0.5714,0.711920529801,0.680124223602,0.662775616083,0.688311688312,0.658291457286,0.668269230769,0.720670391061,0.695431472081,0.618518518519,0.719557195572,0.685483870968,0.699658703072,0.663414634146,0.585714285714,0.616326530612,0.736842105263,0.725806451613,0.684410646388,0.675276752768,0.635135135135,0.620895522388,0.718,0.6483,0.6835,0.5714,0.235,0.2897,0.2025,0.25,0.7909,0.074503311258,0.108695652174,0.111543450065,,0.115577889447,0.086538461538,,0.065989847716,0.107407407407,0.09963099631,0.137096774194,0.133105802048,0.087804878049,0.133333333333,0.110204081633,0.067669172932,0.096774193548,0.11216730038,0.040590405904,0.087837837838,0.086567164179,0.062992125984,0.095588235294,0.109756097561,"2018-19",2018,"Regional_Peer"
209542,321000,"Oregon State University",3,"OR",1,12147,11234,,24787,25843,22286.0,16834.0,16501.0,15000.0,18500.0,16000.0,16198.0,16666.0,,,,,4705,3993,0.4643,0.0133,0.101,0.0769,0.0027,0.0734,0.5731,0.4269,0.6921,0.0086,0.048,0.0724,0.0029,0.0163,,0.2441,0.3677,0.6775,0.5625,0.6075,0.7737,0.5,0.5977,0.5877,0.500303459438,0.575087791779,0.543634385201,0.471962616822,0.511229946524,0.511558980439,0.493983957219,0.56074168798,0.514765100671,0.542406311637,0.675906183369,0.612129760226,0.492531120332,0.553904923599,0.526124488869,0.507698381366,0.595171026157,0.559732664996,0.479867986799,0.551844783715,0.538307126129,0.6488,0.5756,0.7024,0.6759,0.2478,0.2864,0.1878,0.1962,0.8418,0.069997976937,0.080975005164,0.113384113166,0.083073727934,0.086631016043,0.108476585655,0.062834224599,0.080562659847,0.118791946309,0.060486522025,0.073916133618,0.113540197461,0.064315352697,0.074702886248,0.094048159927,0.075404658508,0.086921529175,0.131161236424,0.042904290429,0.065839694656,0.092004014721,0.069795793965,0.078400991633,0.11334431631,"2018-19",2018,"Regional_Competitor"
209551,322300,"University of Oregon",3,"OR",1,17072,15290,,18923,25126,20500.0,17000.0,15833.0,15000.0,17469.0,16000.0,16168.0,16500.0,,,,,2773,3186,0.5382,0.0228,0.128,0.0601,0.0044,0.0822,0.5085,0.4915,0.7427,0.0152,0.0467,0.0716,0.0012,0.0133,,0.2428,0.5283,0.738,0.5529,0.7213,0.7919,0.625,0.6804,0.6729,0.588852459016,0.661633281972,0.665834719911,0.53624535316,0.637633525062,0.616342412451,0.577653631285,0.629587155963,0.644153225806,0.650602409639,0.71107266436,0.729872084274,0.539742619228,0.655438596491,0.655151141271,0.626373626374,0.666483516484,0.674559193955,0.55847639485,0.6531234129,0.647933116582,0.7371,0.694,0.7387,0.7105,0.1982,0.2284,0.1506,0.1612,0.8521,0.059672131148,0.091525423729,0.090127565169,0.060408921933,0.084634346754,0.086381322957,0.060335195531,0.099770642202,0.091733870968,0.058387395737,0.092560553633,0.092550790068,0.059046177139,0.073684210526,0.073411474399,0.06015037594,0.105494505495,0.103778337531,0.053111587983,0.072625698324,0.070134695773,0.057036247335,0.089490114464,0.092914124824,"2018-19",2018,"Regional_Competitor"
209825,322400,"University of Portland",3,"OR",2,22941,12174,,3757,58463,24390.0,22650.0,22365.0,19500.0,21500.0,19500.0,21203.0,21524.0,26344,27940,32862,26982,875,819,0.6023,0.0144,0.1288,0.1408,0.0168,0.0812,0.458,0.542,0.6603,0.0076,0.0344,0.0229,0.0,0.0191,,0.1788,0.7529,0.8372,0.7143,0.7684,0.9032,0.8,0.8,0.8128,0.808163265306,0.823617339312,0.815277777778,0.828125,0.828025477707,0.818181818182,0.779816513761,0.814814814815,0.786026200873,0.817480719794,0.826625386997,0.833333333333,0.741697416974,0.819923371648,0.807860262009,0.846982758621,0.825980392157,0.818737270876,0.784375,0.825,0.808259587021,0.8137,0.7991,0.8675,0.8913,0.1577,0.1689,0.0769,0.087,0.8971,0.039455782313,0.062780269058,0.084722222222,,0.070063694268,,,0.068783068783,,0.041131105398,0.05572755418,0.097701149425,,0.049808429119,0.078602620087,,0.071078431373,0.087576374745,0.04375,0.071875,0.064896755162,0.042735042735,0.062146892655,0.090185676393,"2018-19",2018,"Regional_Competitor"
209922,321700,"Reed College",3,"OR",2,33701,24198,,1456,69734,18500.0,13993.0,15250.0,15125.0,16000.0,15000.0,15500.0,15000.0,14805,16887,21790,15484,140,145,0.5378,0.0234,0.1023,0.0707,0.0007,0.0913,0.5503,0.4497,0.7456,0.0296,0.0414,0.0651,0.0,0.0,,0.1351,0.6813,0.8159,0.3333,0.7174,1.0,,0.8947,0.6964,0.707602339181,0.794117647059,0.757425742574,0.642857142857,,0.818181818182,0.672727272727,,0.65,0.77027027027,0.852941176471,0.793103448276,0.661971830986,0.792207792208,0.723684210526,0.74,0.795698924731,0.777777777778,0.659090909091,0.731707317073,0.774509803922,0.7882,0.7353,0.9091,1.0,0.1582,0.1912,0.0909,0.0,0.8796,,,0.108910891089,,,,,,,,,,,,,,,,,,,,,0.146666666667,"2018-19",2018,"Regional_Peer"
210401,322700,"Willamette University",3,"OR",2,23252,14880,,1623,61279,23177.0,19500.0,19991.0,18250.0,21500.0,18500.0,19500.0,20912.0,21789,18654,27247,20645,272,288,0.5816,0.0197,0.1442,0.0696,0.0031,0.0844,0.5401,0.4599,0.7433,0.0267,0.0963,0.0695,0.0053,0.0053,,0.2205,0.6552,0.7365,0.8,0.6818,0.8333,,0.7455,0.7255,0.642673521851,0.742209631728,0.709198813056,0.592105263158,0.708333333333,0.738461538462,0.623931623932,0.742268041237,0.763157894737,0.673469387755,0.755434782609,0.658227848101,0.652694610778,0.694117647059,0.618055555556,0.635135135135,0.786885245902,0.777202072539,0.614525139665,0.75,0.736196319018,0.7783,0.8305,0.7407,0.8636,0.1663,0.1102,0.1667,0.1364,0.825,0.074550128535,0.101983002833,0.097922848665,,,,,,,0.066326530612,0.103260869565,0.120253164557,0.065868263473,0.117647058824,0.125,0.081081081081,0.087431693989,0.077720207254,0.067039106145,0.087837837838,0.067484662577,0.063157894737,0.1,0.072289156627,"2018-19",2018,"Willamette"
211291,323800,"Bucknell University",3,"PA",2,35034,23060,,3583,70125,26565.0,20801.0,25000.0,22429.0,23250.0,21500.0,23250.0,24182.0,22480,17374,23652,20817,519,558,0.5096,0.0354,0.0692,0.0567,0.0,0.0449,0.5704,0.4296,0.7694,0.0364,0.0437,0.0461,0.0,0.017,,0.1161,0.8459,0.8881,0.8333,0.8372,0.9167,,0.8857,0.8511,0.850899742931,0.903147699758,0.848484848485,,0.833333333333,0.776315789474,,0.863636363636,0.883928571429,0.842105263158,0.936758893281,0.85401459854,0.825136612022,0.83606557377,0.822429906542,0.873786407767,0.95652173913,0.870967741935,0.857142857143,0.850340136054,0.83850931677,0.8859,0.8725,0.9545,0.9412,0.0947,0.1078,0.0227,0.0588,0.9229,0.043701799486,0.033898305085,0.0670995671,,,,,,,,,0.069343065693,,,0.079439252336,,,0.056451612903,,,0.062111801242,,,,"2018-19",2018,"Affordability"
218973,345700,"Wofford College",3,"SC",2,16769,12274,,1659,57551,26000.0,23000.0,24637.0,21927.0,25096.0,20500.0,23446.0,23250.0,16751,18955,22541,17596,267,199,0.5316,0.085,0.0374,0.0193,0.0,0.0325,0.5423,0.4577,0.7746,0.0352,0.0211,0.0211,0.0,0.0141,,0.1615,0.7666,0.7921,0.8611,0.8182,1.0,0.0,0.75,0.8289,0.772277227723,0.769230769231,0.698795180723,0.769230769231,,0.609375,0.738095238095,,0.704225352113,0.790419161677,0.75,0.745614035088,0.700787401575,0.740740740741,0.651162790698,0.823863636364,0.803571428571,0.75,0.784,0.81308411215,0.677165354331,0.8014,0.7009,0.7391,0.8333,0.037,0.0654,0.0,0.0,0.8783,0.092409240924,0.137651821862,0.140562248996,,,,,,,0.089820359281,0.163793103448,0.140350877193,0.11811023622,,0.139534883721,0.073863636364,,0.141666666667,0.096,,0.102362204724,0.087591240876,,0.125,"2018-19",2018,"National_Peer"
